user_id,booking_time,total_cancel_bookings,total_bookings,reservation_date,reservation_time,num_guests,is_first_booking,avg_user_cancel_rate,payment_status,user_distance_km,advance_minutes,booking_hour,reservation_hour,is_weekend,is_arrival
user_3,2025-05-06 20:51:28.461270,3,12,2025-05-07,04:17:28,3,0,0.25,CANCELLED_REFUNDED,22.93,446.0,20,4,0,1
user_84,2025-05-05 22:17:28.461270,2,15,2025-05-06,11:19:28,6,0,0.13333333333333333,PAID_PENDING_USE,19.74,782.0,22,11,0,1
user_13,2025-05-10 14:13:28.461270,6,20,2025-05-10,23:42:28,3,1,0.3,PAID_PENDING_USE,17.43,569.0,14,23,1,1
user_49,2025-05-08 10:43:28.461270,9,16,2025-05-08,12:22:28,1,0,0.5625,COMPLETED,7.93,99.0,10,12,0,1
user_27,2025-05-09 04:03:28.461270,8,18,2025-05-09,13:38:28,6,1,0.4444444444444444,CANCELLED_REFUNDED,12.22,575.0,4,13,0,1
user_11,2025-05-05 21:52:28.461270,0,11,2025-05-06,03:42:28,3,1,0.0,CANCELLED_REFUNDED,6.96,350.0,21,3,0,1
user_23,2025-05-07 20:44:28.461270,5,14,2025-05-08,03:38:28,1,1,0.35714285714285715,COMPLETED,9.5,414.0,20,3,0,1
user_40,2025-05-09 03:11:28.461270,3,5,2025-05-09,18:17:28,5,0,0.6,PAID_PENDING_USE,29.82,906.0,3,18,0,1
user_62,2025-05-10 15:45:28.461270,9,10,2025-05-11,04:56:28,2,0,0.9,CANCELLED_REFUNDED,8.85,791.0,15,4,1,1
user_1,2025-05-06 13:46:28.461270,4,14,2025-05-06,15:54:28,4,0,0.2857142857142857,COMPLETED,8.67,128.0,13,15,0,1
user_86,2025-05-06 14:12:28.461270,8,5,2025-05-07,02:42:28,2,0,1.6,PAID_PENDING_USE,28.79,750.0,14,2,0,0
user_94,2025-05-07 17:04:28.461270,8,19,2025-05-07,21:00:28,5,1,0.42105263157894735,PAID_PENDING_USE,19.14,236.0,17,21,0,1
user_26,2025-05-06 10:57:28.461270,0,15,2025-05-07,01:35:28,2,0,0.0,PAID_PENDING_USE,26.57,878.0,10,1,0,1
user_51,2025-05-06 08:25:28.461270,3,10,2025-05-06,20:23:28,3,1,0.3,COMPLETED,15.98,718.0,8,20,0,1
user_23,2025-05-08 05:20:28.461270,7,19,2025-05-08,12:31:28,5,1,0.3684210526315789,COMPLETED,9.41,431.0,5,12,0,1
user_99,2025-05-10 11:47:28.461270,2,11,2025-05-10,18:38:28,3,0,0.18181818181818182,COMPLETED,10.63,411.0,11,18,1,1
user_45,2025-05-07 20:10:28.461270,10,1,2025-05-08,07:11:28,4,1,10.0,CANCELLED_REFUNDED,18.88,661.0,20,7,0,0
user_22,2025-05-07 02:11:28.461270,10,13,2025-05-08,01:46:28,3,0,0.7692307692307693,COMPLETED,2.38,1415.0,2,1,0,0
user_88,2025-05-10 06:54:28.461270,1,13,2025-05-10,19:41:28,3,0,0.07692307692307693,COMPLETED,15.27,767.0,6,19,1,1
user_99,2025-05-08 16:15:28.461270,5,8,2025-05-09,10:37:28,1,0,0.625,COMPLETED,15.43,1102.0,16,10,0,0
user_76,2025-05-10 13:33:28.461270,3,2,2025-05-11,03:29:28,4,1,1.5,COMPLETED,18.58,836.0,13,3,1,0
user_29,2025-05-09 12:03:28.461270,3,20,2025-05-10,08:43:28,2,0,0.15,COMPLETED,6.48,1240.0,12,8,1,1
user_21,2025-05-10 17:19:28.461270,5,4,2025-05-11,06:07:28,5,1,1.25,CANCELLED_REFUNDED,3.96,768.0,17,6,1,0
user_25,2025-05-07 14:05:28.461270,0,19,2025-05-07,21:39:28,4,0,0.0,COMPLETED,15.99,454.0,14,21,0,1
user_89,2025-05-08 07:50:28.461270,5,6,2025-05-09,02:52:28,2,0,0.8333333333333334,COMPLETED,28.97,1142.0,7,2,0,0
user_4,2025-05-06 00:16:28.461270,8,12,2025-05-06,01:09:28,1,1,0.6666666666666666,CANCELLED_REFUNDED,13.75,53.0,0,1,0,0
user_20,2025-05-07 23:00:28.461270,1,12,2025-05-08,15:01:28,3,1,0.08333333333333333,PAID_PENDING_USE,26.53,961.0,23,15,0,1
user_13,2025-05-08 14:05:28.461270,1,4,2025-05-09,01:40:28,1,0,0.25,CANCELLED_REFUNDED,24.59,695.0,14,1,0,0
user_29,2025-05-10 02:26:28.461270,10,3,2025-05-10,21:45:28,1,1,3.3333333333333335,PAID_PENDING_USE,27.81,1159.0,2,21,1,0
user_85,2025-05-08 11:37:28.461270,5,11,2025-05-09,07:15:28,4,1,0.45454545454545453,CANCELLED_REFUNDED,18.03,1178.0,11,7,0,0
user_87,2025-05-07 16:48:28.461270,6,6,2025-05-08,08:31:28,1,1,1.0,PAID_PENDING_USE,11.62,943.0,16,8,0,1
user_36,2025-05-09 02:49:28.461270,4,5,2025-05-09,22:59:28,2,1,0.8,COMPLETED,27.01,1210.0,2,22,0,0
user_2,2025-05-08 16:28:28.461270,10,7,2025-05-08,20:02:28,5,0,1.4285714285714286,CANCELLED_REFUNDED,0.39,214.0,16,20,0,0
user_87,2025-05-10 17:20:28.461270,0,1,2025-05-10,23:25:28,2,0,0.0,COMPLETED,3.98,365.0,17,23,1,1
user_76,2025-05-10 17:11:28.461270,5,11,2025-05-10,21:23:28,4,1,0.45454545454545453,PAID_PENDING_USE,3.94,252.0,17,21,1,1
user_16,2025-05-07 04:29:28.461270,3,10,2025-05-07,11:29:28,6,1,0.3,PAID_PENDING_USE,1.38,420.0,4,11,0,1
user_73,2025-05-09 07:59:28.461270,3,9,2025-05-10,03:10:28,4,1,0.3333333333333333,PAID_PENDING_USE,10.27,1151.0,7,3,1,1
user_33,2025-05-07 12:45:28.461270,8,11,2025-05-07,14:54:28,3,0,0.7272727272727273,COMPLETED,20.31,129.0,12,14,0,0
user_51,2025-05-06 11:21:28.461270,9,16,2025-05-06,21:25:28,2,0,0.5625,COMPLETED,5.69,604.0,11,21,0,1
user_41,2025-05-09 19:25:28.461270,5,10,2025-05-10,04:44:28,1,0,0.5,COMPLETED,5.92,559.0,19,4,1,1
user_86,2025-05-06 06:54:28.461270,1,19,2025-05-07,00:39:28,4,0,0.05263157894736842,COMPLETED,21.65,1065.0,6,0,0,1
user_65,2025-05-10 16:33:28.461270,6,3,2025-05-10,17:16:28,4,0,2.0,PAID_PENDING_USE,22.63,43.0,16,17,1,0
user_98,2025-05-10 04:31:28.461270,2,2,2025-05-10,16:12:28,4,1,1.0,PAID_PENDING_USE,5.58,701.0,4,16,1,1
user_20,2025-05-08 23:29:28.461270,9,5,2025-05-09,07:35:28,2,0,1.8,PAID_PENDING_USE,0.42,486.0,23,7,0,0
user_21,2025-05-06 15:03:28.461270,2,20,2025-05-07,08:54:28,3,1,0.1,PAID_PENDING_USE,18.89,1071.0,15,8,0,1
user_83,2025-05-07 18:25:28.461270,10,20,2025-05-08,04:06:28,3,0,0.5,CANCELLED_REFUNDED,20.34,581.0,18,4,0,0
user_55,2025-05-10 07:17:28.461270,7,6,2025-05-11,03:35:28,3,1,1.1666666666666667,CANCELLED_REFUNDED,7.16,1218.0,7,3,1,0
user_10,2025-05-09 22:05:28.461270,2,17,2025-05-09,23:13:28,3,0,0.11764705882352941,COMPLETED,21.18,68.0,22,23,0,1
user_35,2025-05-09 09:05:28.461270,3,9,2025-05-09,17:22:28,4,1,0.3333333333333333,COMPLETED,16.52,497.0,9,17,0,1
user_27,2025-05-07 01:35:28.461270,0,3,2025-05-07,22:06:28,1,0,0.0,PAID_PENDING_USE,14.82,1231.0,1,22,0,1
user_72,2025-05-10 18:32:28.461270,2,5,2025-05-11,01:23:28,1,1,0.4,PAID_PENDING_USE,17.69,411.0,18,1,1,1
user_77,2025-05-10 04:33:28.461270,5,17,2025-05-10,21:51:28,6,0,0.29411764705882354,CANCELLED_REFUNDED,15.31,1038.0,4,21,1,1
user_85,2025-05-07 22:48:28.461270,9,7,2025-05-08,09:29:28,2,1,1.2857142857142858,CANCELLED_REFUNDED,5.15,641.0,22,9,0,0
user_68,2025-05-09 14:31:28.461270,6,2,2025-05-10,12:15:28,3,0,3.0,PAID_PENDING_USE,24.1,1304.0,14,12,1,0
user_77,2025-05-08 04:42:28.461270,7,3,2025-05-08,12:59:28,3,0,2.3333333333333335,CANCELLED_REFUNDED,1.88,497.0,4,12,0,0
user_39,2025-05-06 22:46:28.461270,0,11,2025-05-07,20:47:28,4,0,0.0,COMPLETED,0.75,1321.0,22,20,0,1
user_31,2025-05-08 03:54:28.461270,0,16,2025-05-08,19:54:28,2,1,0.0,CANCELLED_REFUNDED,7.09,960.0,3,19,0,1
user_71,2025-05-08 18:51:28.461270,10,9,2025-05-09,09:36:28,5,1,1.1111111111111112,COMPLETED,24.8,885.0,18,9,0,0
user_49,2025-05-07 00:21:28.461270,9,1,2025-05-07,23:22:28,4,1,9.0,PAID_PENDING_USE,23.91,1381.0,0,23,0,0
user_47,2025-05-09 08:45:28.461270,3,16,2025-05-09,19:17:28,2,1,0.1875,COMPLETED,18.05,632.0,8,19,0,1
user_70,2025-05-10 17:29:28.461270,2,12,2025-05-10,18:24:28,6,0,0.16666666666666666,COMPLETED,26.16,55.0,17,18,1,1
user_64,2025-05-08 04:50:28.461270,3,1,2025-05-08,12:57:28,3,1,3.0,CANCELLED_REFUNDED,5.96,487.0,4,12,0,0
user_40,2025-05-10 11:20:28.461270,5,9,2025-05-11,08:10:28,2,1,0.5555555555555556,PAID_PENDING_USE,13.9,1250.0,11,8,1,1
user_50,2025-05-06 09:22:28.461270,8,9,2025-05-07,02:50:28,4,0,0.8888888888888888,CANCELLED_REFUNDED,13.26,1048.0,9,2,0,0
user_49,2025-05-06 14:30:28.461270,2,2,2025-05-07,07:27:28,1,0,1.0,CANCELLED_REFUNDED,19.18,1017.0,14,7,0,0
user_58,2025-05-09 03:03:28.461270,4,18,2025-05-09,20:25:28,4,0,0.2222222222222222,CANCELLED_REFUNDED,29.72,1042.0,3,20,0,1
user_63,2025-05-06 06:36:28.461270,1,12,2025-05-06,10:22:28,4,0,0.08333333333333333,PAID_PENDING_USE,14.99,226.0,6,10,0,1
user_34,2025-05-08 05:17:28.461270,9,8,2025-05-08,11:15:28,3,0,1.125,CANCELLED_REFUNDED,10.65,358.0,5,11,0,0
user_20,2025-05-08 11:14:28.461270,3,14,2025-05-09,10:51:28,6,1,0.21428571428571427,PAID_PENDING_USE,27.27,1417.0,11,10,0,1
user_88,2025-05-08 18:19:28.461270,6,17,2025-05-09,10:30:28,3,1,0.35294117647058826,CANCELLED_REFUNDED,29.01,971.0,18,10,0,0
user_44,2025-05-07 13:11:28.461270,0,11,2025-05-08,00:29:28,1,1,0.0,CANCELLED_REFUNDED,20.58,678.0,13,0,0,1
user_15,2025-05-06 01:15:28.461270,5,7,2025-05-06,17:27:28,6,0,0.7142857142857143,PAID_PENDING_USE,28.2,972.0,1,17,0,1
user_10,2025-05-06 03:43:28.461270,6,11,2025-05-07,03:27:28,4,0,0.5454545454545454,PAID_PENDING_USE,18.09,1424.0,3,3,0,1
user_90,2025-05-06 09:50:28.461270,2,15,2025-05-06,20:09:28,3,0,0.13333333333333333,PAID_PENDING_USE,7.66,619.0,9,20,0,1
user_30,2025-05-10 16:25:28.461270,10,6,2025-05-11,00:59:28,2,0,1.6666666666666667,CANCELLED_REFUNDED,4.22,514.0,16,0,1,0
user_28,2025-05-09 22:05:28.461270,4,1,2025-05-10,17:35:28,4,1,4.0,CANCELLED_REFUNDED,5.71,1170.0,22,17,1,0
user_42,2025-05-08 07:59:28.461270,9,4,2025-05-09,01:46:28,5,0,2.25,PAID_PENDING_USE,22.88,1067.0,7,1,0,0
user_57,2025-05-08 03:56:28.461270,6,16,2025-05-08,23:01:28,3,0,0.375,PAID_PENDING_USE,3.5,1145.0,3,23,0,0
user_82,2025-05-10 20:07:28.461270,7,11,2025-05-11,01:48:28,6,0,0.6363636363636364,CANCELLED_REFUNDED,11.17,341.0,20,1,1,1
user_71,2025-05-08 21:11:28.461270,4,19,2025-05-09,18:04:28,4,1,0.21052631578947367,PAID_PENDING_USE,22.0,1253.0,21,18,0,1
user_52,2025-05-07 23:31:28.461270,1,12,2025-05-08,14:15:28,4,0,0.08333333333333333,CANCELLED_REFUNDED,22.26,884.0,23,14,0,1
user_49,2025-05-10 06:08:28.461270,7,6,2025-05-11,05:59:28,3,1,1.1666666666666667,PAID_PENDING_USE,0.19,1431.0,6,5,1,1
user_21,2025-05-08 18:26:28.461270,0,4,2025-05-09,14:15:28,2,0,0.0,COMPLETED,21.35,1189.0,18,14,0,1
user_80,2025-05-08 17:17:28.461270,3,1,2025-05-09,07:32:28,2,1,3.0,COMPLETED,0.94,855.0,17,7,0,0
user_16,2025-05-06 16:03:28.461270,1,11,2025-05-07,10:19:28,4,1,0.09090909090909091,CANCELLED_REFUNDED,20.05,1096.0,16,10,0,1
user_21,2025-05-06 08:37:28.461270,7,4,2025-05-06,11:00:28,4,0,1.75,CANCELLED_REFUNDED,0.34,143.0,8,11,0,0
user_3,2025-05-09 23:29:28.461270,9,16,2025-05-10,14:11:28,3,0,0.5625,CANCELLED_REFUNDED,28.18,882.0,23,14,1,1
user_58,2025-05-09 10:51:28.461270,7,8,2025-05-09,15:15:28,1,1,0.875,CANCELLED_REFUNDED,18.07,264.0,10,15,0,0
user_70,2025-05-10 04:21:28.461270,1,6,2025-05-10,13:06:28,5,1,0.16666666666666666,COMPLETED,10.53,525.0,4,13,1,1
user_74,2025-05-09 09:58:28.461270,0,4,2025-05-10,09:17:28,6,0,0.0,PAID_PENDING_USE,11.55,1399.0,9,9,1,1
user_92,2025-05-10 13:57:28.461270,2,19,2025-05-11,06:50:28,6,1,0.10526315789473684,CANCELLED_REFUNDED,5.37,1013.0,13,6,1,1
user_17,2025-05-08 04:55:28.461270,1,12,2025-05-08,08:10:28,6,0,0.08333333333333333,PAID_PENDING_USE,29.49,195.0,4,8,0,1
user_71,2025-05-08 15:56:28.461270,1,20,2025-05-08,17:50:28,2,0,0.05,PAID_PENDING_USE,6.63,114.0,15,17,0,1
user_76,2025-05-06 09:19:28.461270,7,17,2025-05-06,10:08:28,3,1,0.4117647058823529,COMPLETED,4.55,49.0,9,10,0,1
user_52,2025-05-08 18:09:28.461270,5,3,2025-05-09,06:21:28,1,1,1.6666666666666667,COMPLETED,8.12,732.0,18,6,0,0
user_93,2025-05-07 10:07:28.461270,9,2,2025-05-08,07:54:28,1,1,4.5,CANCELLED_REFUNDED,19.6,1307.0,10,7,0,0
user_68,2025-05-06 04:56:28.461270,3,13,2025-05-06,17:38:28,5,0,0.23076923076923078,CANCELLED_REFUNDED,28.89,762.0,4,17,0,1
user_32,2025-05-09 21:45:28.461270,6,4,2025-05-10,00:17:28,3,1,1.5,COMPLETED,22.28,152.0,21,0,1,0
user_72,2025-05-09 02:36:28.461270,5,10,2025-05-09,08:29:28,2,1,0.5,COMPLETED,19.76,353.0,2,8,0,1
user_54,2025-05-07 11:01:28.461270,2,12,2025-05-07,17:07:28,4,1,0.16666666666666666,COMPLETED,22.46,366.0,11,17,0,1
user_30,2025-05-09 01:12:28.461270,10,11,2025-05-09,10:44:28,5,0,0.9090909090909091,COMPLETED,29.18,572.0,1,10,0,0
user_18,2025-05-08 14:48:28.461270,3,13,2025-05-08,19:46:28,5,0,0.23076923076923078,COMPLETED,29.64,298.0,14,19,0,1
user_25,2025-05-07 01:12:28.461270,8,12,2025-05-07,06:56:28,2,0,0.6666666666666666,COMPLETED,14.02,344.0,1,6,0,0
user_8,2025-05-06 05:26:28.461270,10,3,2025-05-06,14:02:28,3,1,3.3333333333333335,COMPLETED,14.9,516.0,5,14,0,0
user_77,2025-05-06 13:27:28.461270,8,16,2025-05-07,09:18:28,2,0,0.5,COMPLETED,13.06,1191.0,13,9,0,1
user_52,2025-05-06 01:31:28.461270,2,6,2025-05-06,05:40:28,3,0,0.3333333333333333,COMPLETED,29.61,249.0,1,5,0,0
user_21,2025-05-07 01:07:28.461270,4,12,2025-05-07,06:55:28,6,0,0.3333333333333333,PAID_PENDING_USE,14.76,348.0,1,6,0,1
user_86,2025-05-06 17:58:28.461270,4,7,2025-05-06,21:07:28,5,1,0.5714285714285714,CANCELLED_REFUNDED,1.5,189.0,17,21,0,0
user_43,2025-05-10 07:15:28.461270,0,16,2025-05-10,08:35:28,1,0,0.0,CANCELLED_REFUNDED,28.88,80.0,7,8,1,1
user_62,2025-05-09 05:35:28.461270,6,18,2025-05-09,23:30:28,5,0,0.3333333333333333,COMPLETED,23.6,1075.0,5,23,0,1
user_4,2025-05-08 13:01:28.461270,5,19,2025-05-09,12:13:28,1,1,0.2631578947368421,COMPLETED,9.69,1392.0,13,12,0,1
user_16,2025-05-05 23:44:28.461270,4,13,2025-05-06,01:27:28,4,1,0.3076923076923077,CANCELLED_REFUNDED,4.55,103.0,23,1,0,0
user_26,2025-05-08 11:16:28.461270,1,4,2025-05-08,13:33:28,4,1,0.25,COMPLETED,29.42,137.0,11,13,0,1
user_8,2025-05-06 12:44:28.461270,7,3,2025-05-06,18:26:28,6,1,2.3333333333333335,PAID_PENDING_USE,5.99,342.0,12,18,0,0
user_99,2025-05-09 18:34:28.461270,0,18,2025-05-10,00:50:28,5,0,0.0,PAID_PENDING_USE,4.69,376.0,18,0,1,1
user_25,2025-05-09 04:59:28.461270,2,1,2025-05-10,00:31:28,1,1,2.0,CANCELLED_REFUNDED,0.87,1172.0,4,0,1,0
user_56,2025-05-06 09:14:28.461270,9,7,2025-05-06,19:45:28,1,1,1.2857142857142858,COMPLETED,12.8,631.0,9,19,0,0
user_88,2025-05-10 14:46:28.461270,5,2,2025-05-11,13:28:28,2,1,2.5,COMPLETED,13.6,1362.0,14,13,1,0
user_55,2025-05-09 11:23:28.461270,7,1,2025-05-09,21:02:28,1,1,7.0,COMPLETED,7.05,579.0,11,21,0,0
user_10,2025-05-10 04:52:28.461270,9,3,2025-05-10,23:09:28,4,0,3.0,COMPLETED,18.09,1097.0,4,23,1,0
user_64,2025-05-06 18:02:28.461270,0,8,2025-05-06,21:48:28,4,1,0.0,COMPLETED,24.78,226.0,18,21,0,1
user_45,2025-05-07 10:03:28.461270,8,19,2025-05-07,13:11:28,4,1,0.42105263157894735,PAID_PENDING_USE,21.28,188.0,10,13,0,1
user_53,2025-05-10 00:46:28.461270,4,11,2025-05-10,02:10:28,1,1,0.36363636363636365,PAID_PENDING_USE,21.21,84.0,0,2,1,1
user_65,2025-05-10 20:32:28.461270,3,16,2025-05-11,15:47:28,2,0,0.1875,CANCELLED_REFUNDED,7.1,1155.0,20,15,1,1
user_81,2025-05-06 11:23:28.461270,5,2,2025-05-06,18:55:28,1,1,2.5,PAID_PENDING_USE,14.19,452.0,11,18,0,0
user_57,2025-05-06 01:48:28.461270,9,2,2025-05-06,15:43:28,3,0,4.5,CANCELLED_REFUNDED,4.9,835.0,1,15,0,0
user_44,2025-05-06 08:53:28.461270,2,3,2025-05-07,02:57:28,6,1,0.6666666666666666,CANCELLED_REFUNDED,6.37,1084.0,8,2,0,0
user_31,2025-05-08 16:26:28.461270,7,7,2025-05-09,05:52:28,1,0,1.0,COMPLETED,12.92,806.0,16,5,0,0
user_45,2025-05-07 14:38:28.461270,7,19,2025-05-07,23:09:28,6,1,0.3684210526315789,COMPLETED,6.53,511.0,14,23,0,1
user_59,2025-05-06 06:46:28.461270,7,12,2025-05-06,14:54:28,1,0,0.5833333333333334,COMPLETED,23.77,488.0,6,14,0,1
user_61,2025-05-06 15:24:28.461270,7,17,2025-05-07,12:57:28,6,0,0.4117647058823529,CANCELLED_REFUNDED,25.28,1293.0,15,12,0,1
user_60,2025-05-08 15:18:28.461270,7,18,2025-05-09,06:45:28,3,0,0.3888888888888889,COMPLETED,16.24,927.0,15,6,0,1
user_3,2025-05-10 05:32:28.461270,2,2,2025-05-10,16:49:28,6,0,1.0,COMPLETED,13.98,677.0,5,16,1,1
user_77,2025-05-09 16:29:28.461270,7,19,2025-05-10,05:05:28,6,0,0.3684210526315789,COMPLETED,18.93,756.0,16,5,1,1
user_70,2025-05-10 08:49:28.461270,9,20,2025-05-11,00:34:28,4,1,0.45,PAID_PENDING_USE,26.47,945.0,8,0,1,1
user_65,2025-05-07 12:35:28.461270,6,2,2025-05-08,00:52:28,5,0,3.0,PAID_PENDING_USE,5.28,737.0,12,0,0,0
user_13,2025-05-06 23:15:28.461270,8,11,2025-05-07,22:04:28,3,0,0.7272727272727273,PAID_PENDING_USE,28.61,1369.0,23,22,0,1
user_55,2025-05-09 22:36:28.461270,7,7,2025-05-10,06:40:28,5,1,1.0,COMPLETED,8.91,484.0,22,6,1,1
user_90,2025-05-06 15:19:28.461270,0,5,2025-05-07,05:01:28,2,0,0.0,PAID_PENDING_USE,28.54,822.0,15,5,0,1
user_11,2025-05-09 01:02:28.461270,0,4,2025-05-09,09:31:28,2,1,0.0,COMPLETED,27.63,509.0,1,9,0,1
user_54,2025-05-07 12:57:28.461270,2,1,2025-05-08,08:07:28,6,1,2.0,CANCELLED_REFUNDED,29.86,1150.0,12,8,0,0
user_35,2025-05-10 10:35:28.461270,1,12,2025-05-10,17:52:28,4,0,0.08333333333333333,COMPLETED,0.28,437.0,10,17,1,1
user_20,2025-05-08 16:10:28.461270,6,4,2025-05-09,07:02:28,6,0,1.5,PAID_PENDING_USE,0.8,892.0,16,7,0,0
user_79,2025-05-10 09:28:28.461270,8,13,2025-05-11,08:17:28,4,1,0.6153846153846154,CANCELLED_REFUNDED,8.83,1369.0,9,8,1,1
user_60,2025-05-07 22:23:28.461270,9,14,2025-05-08,20:25:28,1,0,0.6428571428571429,CANCELLED_REFUNDED,22.1,1322.0,22,20,0,1
user_21,2025-05-10 20:26:28.461270,8,20,2025-05-11,07:36:28,6,0,0.4,PAID_PENDING_USE,7.34,670.0,20,7,1,1
user_100,2025-05-10 01:40:28.461270,0,17,2025-05-10,08:47:28,5,1,0.0,COMPLETED,4.02,427.0,1,8,1,1
user_58,2025-05-09 09:43:28.461270,9,18,2025-05-09,18:47:28,2,0,0.5,PAID_PENDING_USE,4.92,544.0,9,18,0,1
user_51,2025-05-10 07:41:28.461270,9,19,2025-05-10,14:14:28,6,0,0.47368421052631576,PAID_PENDING_USE,22.79,393.0,7,14,1,1
user_10,2025-05-07 22:35:28.461270,1,6,2025-05-08,07:45:28,1,0,0.16666666666666666,COMPLETED,15.04,550.0,22,7,0,0
user_11,2025-05-08 07:09:28.461270,2,20,2025-05-08,20:51:28,5,1,0.1,CANCELLED_REFUNDED,3.97,822.0,7,20,0,1
user_40,2025-05-07 08:36:28.461270,7,4,2025-05-07,13:09:28,6,0,1.75,COMPLETED,21.31,273.0,8,13,0,0
user_35,2025-05-09 18:40:28.461270,7,16,2025-05-10,04:32:28,2,1,0.4375,COMPLETED,22.73,592.0,18,4,1,1
user_53,2025-05-09 17:32:28.461270,7,15,2025-05-10,02:16:28,4,0,0.4666666666666667,CANCELLED_REFUNDED,5.52,524.0,17,2,1,1
user_21,2025-05-09 17:58:28.461270,7,13,2025-05-10,10:54:28,5,0,0.5384615384615384,CANCELLED_REFUNDED,14.38,1016.0,17,10,1,1
user_67,2025-05-10 17:50:28.461270,6,14,2025-05-10,21:39:28,1,0,0.42857142857142855,CANCELLED_REFUNDED,5.21,229.0,17,21,1,1
user_73,2025-05-08 02:10:28.461270,9,6,2025-05-09,02:06:28,2,0,1.5,PAID_PENDING_USE,3.28,1436.0,2,2,0,0
user_10,2025-05-09 11:00:28.461270,6,1,2025-05-10,01:17:28,3,1,6.0,COMPLETED,5.35,857.0,11,1,1,0
user_46,2025-05-10 11:15:28.461270,9,5,2025-05-10,22:18:28,4,0,1.8,CANCELLED_REFUNDED,0.29,663.0,11,22,1,0
user_61,2025-05-09 13:24:28.461270,9,10,2025-05-09,22:07:28,3,1,0.9,CANCELLED_REFUNDED,10.85,523.0,13,22,0,0
user_27,2025-05-06 13:37:28.461270,9,1,2025-05-07,11:40:28,6,1,9.0,CANCELLED_REFUNDED,28.82,1323.0,13,11,0,0
user_21,2025-05-10 07:49:28.461270,6,3,2025-05-10,13:58:28,6,1,2.0,PAID_PENDING_USE,17.34,369.0,7,13,1,0
user_65,2025-05-07 15:52:28.461270,0,8,2025-05-07,17:22:28,6,1,0.0,PAID_PENDING_USE,29.1,90.0,15,17,0,1
user_53,2025-05-10 00:16:28.461270,4,7,2025-05-10,06:45:28,1,1,0.5714285714285714,PAID_PENDING_USE,27.24,389.0,0,6,1,1
user_55,2025-05-09 01:56:28.461270,3,12,2025-05-09,04:48:28,4,0,0.25,PAID_PENDING_USE,8.77,172.0,1,4,0,1
user_33,2025-05-07 11:29:28.461270,0,9,2025-05-08,04:00:28,5,1,0.0,PAID_PENDING_USE,0.72,991.0,11,4,0,1
user_76,2025-05-10 17:55:28.461270,7,6,2025-05-11,04:25:28,3,1,1.1666666666666667,PAID_PENDING_USE,2.27,630.0,17,4,1,1
user_34,2025-05-10 08:19:28.461270,9,16,2025-05-10,21:15:28,6,0,0.5625,CANCELLED_REFUNDED,7.26,776.0,8,21,1,1
user_60,2025-05-06 04:45:28.461270,8,5,2025-05-06,20:21:28,5,0,1.6,COMPLETED,25.76,936.0,4,20,0,0
user_29,2025-05-09 17:01:28.461270,8,20,2025-05-10,11:37:28,2,1,0.4,CANCELLED_REFUNDED,18.7,1116.0,17,11,1,1
user_69,2025-05-08 03:22:28.461270,5,1,2025-05-08,17:54:28,4,0,5.0,COMPLETED,24.84,872.0,3,17,0,0
user_7,2025-05-09 03:57:28.461270,2,1,2025-05-10,02:56:28,3,1,2.0,COMPLETED,6.56,1379.0,3,2,1,0
user_33,2025-05-10 19:20:28.461270,1,5,2025-05-11,05:18:28,1,1,0.2,PAID_PENDING_USE,9.39,598.0,19,5,1,1
user_2,2025-05-07 03:36:28.461270,4,20,2025-05-07,11:27:28,6,0,0.2,PAID_PENDING_USE,17.16,471.0,3,11,0,1
user_1,2025-05-06 17:41:28.461270,5,12,2025-05-07,11:23:28,5,0,0.4166666666666667,CANCELLED_REFUNDED,7.06,1062.0,17,11,0,0
user_55,2025-05-07 14:17:28.461270,6,6,2025-05-08,12:17:28,4,1,1.0,CANCELLED_REFUNDED,11.29,1320.0,14,12,0,0
user_61,2025-05-06 00:41:28.461270,7,2,2025-05-06,22:48:28,1,0,3.5,COMPLETED,17.92,1327.0,0,22,0,0
user_93,2025-05-06 02:21:28.461270,5,20,2025-05-06,12:50:28,3,0,0.25,CANCELLED_REFUNDED,25.4,629.0,2,12,0,0
user_1,2025-05-08 08:31:28.461270,1,2,2025-05-08,14:12:28,6,0,0.5,CANCELLED_REFUNDED,27.69,341.0,8,14,0,1
user_54,2025-05-08 20:52:28.461270,3,2,2025-05-09,02:52:28,3,1,1.5,PAID_PENDING_USE,26.81,360.0,20,2,0,0
user_34,2025-05-07 02:50:28.461270,3,1,2025-05-07,07:14:28,1,0,3.0,COMPLETED,24.06,264.0,2,7,0,0
user_36,2025-05-06 03:56:28.461270,3,14,2025-05-07,03:38:28,4,1,0.21428571428571427,CANCELLED_REFUNDED,28.69,1422.0,3,3,0,0
user_36,2025-05-06 07:35:28.461270,0,2,2025-05-06,20:30:28,5,0,0.0,CANCELLED_REFUNDED,25.99,775.0,7,20,0,1
user_49,2025-05-08 17:56:28.461270,6,16,2025-05-09,15:33:28,5,0,0.375,CANCELLED_REFUNDED,17.65,1297.0,17,15,0,0
user_51,2025-05-08 15:40:28.461270,8,1,2025-05-09,10:25:28,6,1,8.0,CANCELLED_REFUNDED,10.47,1125.0,15,10,0,0
user_87,2025-05-07 10:57:28.461270,4,1,2025-05-08,08:34:28,5,0,4.0,PAID_PENDING_USE,21.77,1297.0,10,8,0,0
